sensor,sequence,start_frame_index,frame_paths,movement,movement_steps,fx,fy,fz
gelsight,movement,29,movement/gelsight/images/center_step_029.png|movement/gelsight/images/center_step_031.png|movement/gelsight/images/center_step_033.png|movement/gelsight/images/center_step_035.png,center,29|31|33|35,0.02688510797024124,0.06848634417482262,-4.846508217714845
gelsight,movement,30,movement/gelsight/images/center_step_030.png|movement/gelsight/images/center_step_032.png|movement/gelsight/images/center_step_034.png|movement/gelsight/images/center_step_036.png,center,30|32|34|36,0.013810252122947578,0.06400760026776235,-4.993402165881299
gelsight,movement,31,movement/gelsight/images/center_step_031.png|movement/gelsight/images/center_step_033.png|movement/gelsight/images/center_step_035.png|movement/gelsight/images/center_step_037.png,center,31|33|35|37,0.02982453960229256,0.07853793734834182,-5.099526071004129
gelsight,movement,32,movement/gelsight/images/center_step_032.png|movement/gelsight/images/center_step_034.png|movement/gelsight/images/center_step_036.png|movement/gelsight/images/center_step_038.png,center,32|34|36|38,0.03109460917570063,0.06889199716728296,-5.238596400381806
gelsight,movement,33,movement/gelsight/images/center_step_033.png|movement/gelsight/images/center_step_035.png|movement/gelsight/images/center_step_037.png|movement/gelsight/images/center_step_039.png,center,33|35|37|39,0.03971733487373236,0.07762572417657258,-5.338923303488303
gelsight,movement,34,movement/gelsight/images/center_step_034.png|movement/gelsight/images/center_step_036.png|movement/gelsight/images/center_step_038.png|movement/gelsight/images/center_step_040.png,center,34|36|38|40,0.03290784380619982,0.0784956561153864,-5.454771539249202
gelsight,movement,35,movement/gelsight/images/center_step_035.png|movement/gelsight/images/center_step_037.png|movement/gelsight/images/center_step_039.png|movement/gelsight/images/center_step_041.png,center,35|37|39|41,0.04535999297892179,0.08350245562373691,-5.568460570067823
gelsight,movement,36,movement/gelsight/images/center_step_036.png|movement/gelsight/images/center_step_038.png|movement/gelsight/images/center_step_040.png|movement/gelsight/images/center_step_042.png,center,36|38|40|42,0.043572819646904765,0.07791592446689678,-5.681261334638601
gelsight,movement,37,movement/gelsight/images/center_step_037.png|movement/gelsight/images/center_step_039.png|movement/gelsight/images/center_step_041.png|movement/gelsight/images/center_step_043.png,center,37|39|41|43,0.05078699471909304,0.08461643276111659,-5.795306527058491
gelsight,movement,38,movement/gelsight/images/center_step_038.png|movement/gelsight/images/center_step_040.png|movement/gelsight/images/center_step_042.png|movement/gelsight/images/center_step_044.png,center,38|40|42|44,0.051681096304738244,0.0812195646453144,-5.9195174779447335
gelsight,movement,39,movement/gelsight/images/center_step_039.png|movement/gelsight/images/center_step_041.png|movement/gelsight/images/center_step_043.png|movement/gelsight/images/center_step_045.png,center,39|41|43|45,0.05574506535827012,0.09361541581496384,-6.051479243531088
gelsight,movement,40,movement/gelsight/images/center_step_040.png|movement/gelsight/images/center_step_042.png|movement/gelsight/images/center_step_044.png|movement/gelsight/images/center_step_046.png,center,40|42|44|46,0.06120303265375868,0.0850157137944796,-6.1934039646845065
gelsight,movement,41,movement/gelsight/images/center_step_041.png|movement/gelsight/images/center_step_043.png|movement/gelsight/images/center_step_045.png|movement/gelsight/images/center_step_047.png,center,41|43|45|47,0.07117238996581038,0.09491156367625293,-6.311246362040978
gelsight,movement,42,movement/gelsight/images/center_step_042.png|movement/gelsight/images/center_step_044.png|movement/gelsight/images/center_step_046.png|movement/gelsight/images/center_step_048.png,center,42|44|46|48,0.06436777412710254,0.08790514200287615,-6.4217539555794225
gelsight,movement,43,movement/gelsight/images/center_step_043.png|movement/gelsight/images/center_step_045.png|movement/gelsight/images/center_step_047.png|movement/gelsight/images/center_step_049.png,center,43|45|47|49,0.0863892097403311,0.09620009464449418,-6.5299652019653145
gelsight,movement,44,movement/gelsight/images/center_step_044.png|movement/gelsight/images/center_step_046.png|movement/gelsight/images/center_step_048.png|movement/gelsight/images/center_step_050.png,center,44|46|48|50,0.07856363245415873,0.08994549696955818,-6.64151151800105
gelsight,movement,45,movement/gelsight/images/center_step_045.png|movement/gelsight/images/center_step_047.png|movement/gelsight/images/center_step_049.png|movement/gelsight/images/center_step_051.png,center,45|47|49|51,0.08550047707370695,0.09904529190317753,-6.761010686137758
gelsight,movement,46,movement/gelsight/images/center_step_046.png|movement/gelsight/images/center_step_048.png|movement/gelsight/images/center_step_050.png|movement/gelsight/images/center_step_052.png,center,46|48|50|52,0.08475146488375729,0.08943282206125887,-6.887649356624805
gelsight,movement,47,movement/gelsight/images/center_step_047.png|movement/gelsight/images/center_step_049.png|movement/gelsight/images/center_step_051.png|movement/gelsight/images/center_step_053.png,center,47|49|51|53,0.09590029514119977,0.09372589943554323,-7.007864579294934
gelsight,movement,48,movement/gelsight/images/center_step_048.png|movement/gelsight/images/center_step_050.png|movement/gelsight/images/center_step_052.png|movement/gelsight/images/right_step_000.png,right,48|50|52|0,0.0873421595750955,0.07226694322007152,0.3211132256921734
gelsight,movement,49,movement/gelsight/images/center_step_049.png|movement/gelsight/images/center_step_051.png|movement/gelsight/images/center_step_053.png|movement/gelsight/images/right_step_001.png,right,49|51|53|1,0.09282939518862889,0.07433894596091756,0.24395226267116826
gelsight,movement,50,movement/gelsight/images/center_step_050.png|movement/gelsight/images/center_step_052.png|movement/gelsight/images/right_step_000.png|movement/gelsight/images/right_step_002.png,right,50|52|0|2,0.09048374781978683,0.07884416091001341,0.09765225489299827
gelsight,movement,51,movement/gelsight/images/center_step_051.png|movement/gelsight/images/center_step_053.png|movement/gelsight/images/right_step_001.png|movement/gelsight/images/right_step_003.png,right,51|53|1|3,0.10757660573509138,0.07288623092357568,-0.0952471228678691
gelsight,movement,52,movement/gelsight/images/center_step_052.png|movement/gelsight/images/right_step_000.png|movement/gelsight/images/right_step_002.png|movement/gelsight/images/right_step_004.png,right,52|0|2|4,0.11921315284882295,0.09796145117096978,-0.3181160308647817
gelsight,movement,53,movement/gelsight/images/center_step_053.png|movement/gelsight/images/right_step_001.png|movement/gelsight/images/right_step_003.png|movement/gelsight/images/right_step_005.png,right,53|1|3|5,0.14196353732411443,0.10059325722713616,-0.5465469553229658
gelsight,movement,54,movement/gelsight/images/right_step_000.png|movement/gelsight/images/right_step_002.png|movement/gelsight/images/right_step_004.png|movement/gelsight/images/right_step_006.png,right,0|2|4|6,0.15272110557721802,0.10272970624985957,-0.8775749394593845
gelsight,movement,55,movement/gelsight/images/right_step_001.png|movement/gelsight/images/right_step_003.png|movement/gelsight/images/right_step_005.png|movement/gelsight/images/right_step_007.png,right,1|3|5|7,0.17690837504457657,0.12097855792770495,-1.1715727312345443
gelsight,movement,56,movement/gelsight/images/right_step_002.png|movement/gelsight/images/right_step_004.png|movement/gelsight/images/right_step_006.png|movement/gelsight/images/right_step_008.png,right,2|4|6|8,0.12813115914301018,0.1138981226082102,-1.381660251700989
gelsight,movement,57,movement/gelsight/images/right_step_003.png|movement/gelsight/images/right_step_005.png|movement/gelsight/images/right_step_007.png|movement/gelsight/images/right_step_009.png,right,3|5|7|9,0.0962921400965471,0.12039036311251844,-1.5607725195291469
gelsight,movement,58,movement/gelsight/images/right_step_004.png|movement/gelsight/images/right_step_006.png|movement/gelsight/images/right_step_008.png|movement/gelsight/images/right_step_010.png,right,4|6|8|10,0.07312922404024949,0.10425038681868917,-1.6745347831825077
gelsight,movement,59,movement/gelsight/images/right_step_005.png|movement/gelsight/images/right_step_007.png|movement/gelsight/images/right_step_009.png|movement/gelsight/images/right_step_011.png,right,5|7|9|11,0.07544979405889385,0.1114453325777874,-1.7565507434391834
gelsight,movement,60,movement/gelsight/images/right_step_006.png|movement/gelsight/images/right_step_008.png|movement/gelsight/images/right_step_010.png|movement/gelsight/images/right_step_012.png,right,6|8|10|12,0.0678462205889324,0.10158910012642366,-1.8689187844066182
gelsight,movement,61,movement/gelsight/images/right_step_007.png|movement/gelsight/images/right_step_009.png|movement/gelsight/images/right_step_011.png|movement/gelsight/images/right_step_013.png,right,7|9|11|13,0.07802129614785197,0.10661750247825287,-1.9714425403597255
gelsight,movement,62,movement/gelsight/images/right_step_008.png|movement/gelsight/images/right_step_010.png|movement/gelsight/images/right_step_012.png|movement/gelsight/images/right_step_014.png,right,8|10|12|14,0.06515929894550784,0.10090455475983971,-2.074450055485718
gelsight,movement,63,movement/gelsight/images/right_step_009.png|movement/gelsight/images/right_step_011.png|movement/gelsight/images/right_step_013.png|movement/gelsight/images/right_step_015.png,right,9|11|13|15,0.07524547904945385,0.10687813438110125,-2.191353335183771
gelsight,movement,64,movement/gelsight/images/right_step_010.png|movement/gelsight/images/right_step_012.png|movement/gelsight/images/right_step_014.png|movement/gelsight/images/right_step_016.png,right,10|12|14|16,0.07238709883907474,0.09368434985219017,-2.2937988093925368
gelsight,movement,65,movement/gelsight/images/right_step_011.png|movement/gelsight/images/right_step_013.png|movement/gelsight/images/right_step_015.png|movement/gelsight/images/right_step_017.png,right,11|13|15|17,0.08592577872805748,0.10777404039662979,-2.4145446779273594
gelsight,movement,66,movement/gelsight/images/right_step_012.png|movement/gelsight/images/right_step_014.png|movement/gelsight/images/right_step_016.png|movement/gelsight/images/right_step_018.png,right,12|14|16|18,0.0780172577481966,0.0990194010564141,-2.513670799784183
gelsight,movement,67,movement/gelsight/images/right_step_013.png|movement/gelsight/images/right_step_015.png|movement/gelsight/images/right_step_017.png|movement/gelsight/images/right_step_019.png,right,13|15|17|19,0.08715611076272792,0.10461514522718293,-2.626041059884609
gelsight,movement,68,movement/gelsight/images/right_step_014.png|movement/gelsight/images/right_step_016.png|movement/gelsight/images/right_step_018.png|movement/gelsight/images/right_step_020.png,right,14|16|18|20,0.08113042322798661,0.10316214914216876,-2.73567474150851
gelsight,movement,69,movement/gelsight/images/right_step_015.png|movement/gelsight/images/right_step_017.png|movement/gelsight/images/right_step_019.png|movement/gelsight/images/right_step_021.png,right,15|17|19|21,0.09473775490265703,0.09996297736971944,-2.8468609491338825
gelsight,movement,70,movement/gelsight/images/right_step_016.png|movement/gelsight/images/right_step_018.png|movement/gelsight/images/right_step_020.png|movement/gelsight/images/right_step_022.png,right,16|18|20|22,0.08787382370340144,0.09542556792400027,-2.9911840294374703
gelsight,movement,71,movement/gelsight/images/right_step_017.png|movement/gelsight/images/right_step_019.png|movement/gelsight/images/right_step_021.png|movement/gelsight/images/right_step_023.png,right,17|19|21|23,0.09793080019987128,0.10513784132775535,-3.0818744182994156
gelsight,movement,72,movement/gelsight/images/right_step_018.png|movement/gelsight/images/right_step_020.png|movement/gelsight/images/right_step_022.png|movement/gelsight/images/right_step_024.png,right,18|20|22|24,0.08694845785289673,0.0991881661072504,-3.203943991075878
gelsight,movement,73,movement/gelsight/images/right_step_019.png|movement/gelsight/images/right_step_021.png|movement/gelsight/images/right_step_023.png|movement/gelsight/images/right_step_025.png,right,19|21|23|25,0.100769011093605,0.10385962170996534,-3.299767355422814
gelsight,movement,74,movement/gelsight/images/right_step_020.png|movement/gelsight/images/right_step_022.png|movement/gelsight/images/right_step_024.png|movement/gelsight/images/right_step_026.png,right,20|22|24|26,0.09878757740183622,0.09478176343816591,-3.399187735332038
gelsight,movement,75,movement/gelsight/images/right_step_021.png|movement/gelsight/images/right_step_023.png|movement/gelsight/images/right_step_025.png|movement/gelsight/images/right_step_027.png,right,21|23|25|27,0.10378167856912779,0.10773445078005514,-3.527339832417116
gelsight,movement,76,movement/gelsight/images/right_step_022.png|movement/gelsight/images/right_step_024.png|movement/gelsight/images/right_step_026.png|movement/gelsight/images/right_step_028.png,right,22|24|26|28,0.1006167839625728,0.10436170068391726,-3.6492502615304536
gelsight,movement,77,movement/gelsight/images/right_step_023.png|movement/gelsight/images/right_step_025.png|movement/gelsight/images/right_step_027.png|movement/gelsight/images/right_step_029.png,right,23|25|27|29,0.11580193543548213,0.11838679344027685,-3.777469531741228
gelsight,movement,78,movement/gelsight/images/right_step_024.png|movement/gelsight/images/right_step_026.png|movement/gelsight/images/right_step_028.png|movement/gelsight/images/right_step_030.png,right,24|26|28|30,0.11269673661602084,0.11497957228933366,-3.918180649289231
gelsight,movement,79,movement/gelsight/images/right_step_025.png|movement/gelsight/images/right_step_027.png|movement/gelsight/images/right_step_029.png|movement/gelsight/images/right_step_031.png,right,25|27|29|31,0.12125246907083322,0.12003309927015027,-3.990682681888085
gelsight,movement,80,movement/gelsight/images/right_step_026.png|movement/gelsight/images/right_step_028.png|movement/gelsight/images/right_step_030.png|movement/gelsight/images/right_step_032.png,right,26|28|30|32,0.1131344589368473,0.11098601963973913,-4.112616686854235
gelsight,movement,81,movement/gelsight/images/right_step_027.png|movement/gelsight/images/right_step_029.png|movement/gelsight/images/right_step_031.png|movement/gelsight/images/right_step_033.png,right,27|29|31|33,0.12209050084414327,0.10634277445857199,-4.210588833275052
gelsight,movement,82,movement/gelsight/images/right_step_028.png|movement/gelsight/images/right_step_030.png|movement/gelsight/images/right_step_032.png|movement/gelsight/images/right_step_034.png,right,28|30|32|34,0.12654693501579795,0.1148001822437105,-4.34258698725896
gelsight,movement,83,movement/gelsight/images/right_step_029.png|movement/gelsight/images/right_step_031.png|movement/gelsight/images/right_step_033.png|movement/gelsight/images/right_step_035.png,right,29|31|33|35,0.13494806015744576,0.12144579572018675,-4.455882229040634
gelsight,movement,84,movement/gelsight/images/right_step_030.png|movement/gelsight/images/right_step_032.png|movement/gelsight/images/right_step_034.png|movement/gelsight/images/right_step_036.png,right,30|32|34|36,0.13487090670225563,0.12068752229595725,-4.573640219200597
gelsight,movement,85,movement/gelsight/images/right_step_031.png|movement/gelsight/images/right_step_033.png|movement/gelsight/images/right_step_035.png|movement/gelsight/images/right_step_037.png,right,31|33|35|37,0.14933064371109264,0.11561529448231828,-4.692253573668921
gelsight,movement,86,movement/gelsight/images/right_step_032.png|movement/gelsight/images/right_step_034.png|movement/gelsight/images/right_step_036.png|movement/gelsight/images/right_step_038.png,right,32|34|36|38,0.14375856743283472,0.1345481491919904,-4.810198124751917
gelsight,movement,87,movement/gelsight/images/right_step_033.png|movement/gelsight/images/right_step_035.png|movement/gelsight/images/right_step_037.png|movement/gelsight/images/right_step_039.png,right,33|35|37|39,0.15355416686374845,0.12305317582893438,-4.91908598200242
gelsight,movement,88,movement/gelsight/images/right_step_034.png|movement/gelsight/images/right_step_036.png|movement/gelsight/images/right_step_038.png|movement/gelsight/images/right_step_040.png,right,34|36|38|40,0.14209553453427848,0.1356547101418375,-5.025801377489168
gelsight,movement,89,movement/gelsight/images/right_step_035.png|movement/gelsight/images/right_step_037.png|movement/gelsight/images/right_step_039.png|movement/gelsight/images/right_step_041.png,right,35|37|39|41,0.1629551059426705,0.13175065209736841,-5.153433689985009
gelsight,movement,90,movement/gelsight/images/right_step_036.png|movement/gelsight/images/right_step_038.png|movement/gelsight/images/right_step_040.png|movement/gelsight/images/right_step_042.png,right,36|38|40|42,0.15523918865335787,0.142989222632394,-5.273815134464633
gelsight,movement,91,movement/gelsight/images/right_step_037.png|movement/gelsight/images/right_step_039.png|movement/gelsight/images/right_step_041.png|movement/gelsight/images/right_step_043.png,right,37|39|41|43,0.16443015501946548,0.14487864322874358,-5.396200009658976
gelsight,movement,92,movement/gelsight/images/right_step_038.png|movement/gelsight/images/right_step_040.png|movement/gelsight/images/right_step_042.png|movement/gelsight/images/right_step_044.png,right,38|40|42|44,0.168355447432317,0.15170860694148622,-5.5290535270816115
gelsight,movement,93,movement/gelsight/images/right_step_039.png|movement/gelsight/images/right_step_041.png|movement/gelsight/images/right_step_043.png|movement/gelsight/images/right_step_045.png,right,39|41|43|45,0.1768472666404936,0.14568239967145974,-5.617198412781191
gelsight,movement,94,movement/gelsight/images/right_step_040.png|movement/gelsight/images/right_step_042.png|movement/gelsight/images/right_step_044.png|movement/gelsight/images/right_step_046.png,right,40|42|44|46,0.1765814391620829,0.16000254624446664,-5.75525192218337
gelsight,movement,95,movement/gelsight/images/right_step_041.png|movement/gelsight/images/right_step_043.png|movement/gelsight/images/right_step_045.png|movement/gelsight/images/right_step_047.png,right,41|43|45|47,0.18987106896350667,0.16194849196384675,-5.8689705982124725
gelsight,movement,96,movement/gelsight/images/right_step_042.png|movement/gelsight/images/right_step_044.png|movement/gelsight/images/right_step_046.png|movement/gelsight/images/right_step_048.png,right,42|44|46|48,0.18521792698763223,0.17006960110440117,-5.990593625872403
gelsight,movement,97,movement/gelsight/images/right_step_043.png|movement/gelsight/images/right_step_045.png|movement/gelsight/images/right_step_047.png|movement/gelsight/images/right_step_049.png,right,43|45|47|49,0.20013381131824337,0.1628612371491453,-6.109740164011238
gelsight,movement,98,movement/gelsight/images/right_step_044.png|movement/gelsight/images/right_step_046.png|movement/gelsight/images/right_step_048.png|movement/gelsight/images/right_step_050.png,right,44|46|48|50,0.20265566392258602,0.1715016429769621,-6.2352523586310165
gelsight,movement,99,movement/gelsight/images/right_step_045.png|movement/gelsight/images/right_step_047.png|movement/gelsight/images/right_step_049.png|movement/gelsight/images/right_step_051.png,right,45|47|49|51,0.20342876168094032,0.16688068878841722,-6.328262793835803
gelsight,movement,100,movement/gelsight/images/right_step_046.png|movement/gelsight/images/right_step_048.png|movement/gelsight/images/right_step_050.png|movement/gelsight/images/right_step_052.png,right,46|48|50|52,0.2028379391840226,0.17471458206197923,-6.477751621234551
gelsight,movement,101,movement/gelsight/images/right_step_047.png|movement/gelsight/images/right_step_049.png|movement/gelsight/images/right_step_051.png|movement/gelsight/images/right_step_053.png,right,47|49|51|53,0.21887737390984682,0.17087654098173355,-6.631627826502843
gelsight,movement,102,movement/gelsight/images/right_step_048.png|movement/gelsight/images/right_step_050.png|movement/gelsight/images/right_step_052.png|movement/gelsight/images/right_step_054.png,right,48|50|52|54,0.2245896057145021,0.16782807454121157,-6.7315234636416434
gelsight,movement,103,movement/gelsight/images/right_step_049.png|movement/gelsight/images/right_step_051.png|movement/gelsight/images/right_step_053.png|movement/gelsight/images/right_step_055.png,right,49|51|53|55,0.2265216485299317,0.1662005077632779,-6.829877868010593
gelsight,movement,104,movement/gelsight/images/right_step_050.png|movement/gelsight/images/right_step_052.png|movement/gelsight/images/right_step_054.png|movement/gelsight/images/right_step_056.png,right,50|52|54|56,0.22787332821433734,0.1779479743351538,-6.979347447086616
gelsight,movement,105,movement/gelsight/images/right_step_051.png|movement/gelsight/images/right_step_053.png|movement/gelsight/images/right_step_055.png|movement/gelsight/images/right_step_057.png,right,51|53|55|57,0.23027734473356093,0.1733023831531768,-7.083625833428448
gelsight,movement,106,movement/gelsight/images/right_step_052.png|movement/gelsight/images/right_step_054.png|movement/gelsight/images/right_step_056.png|movement/gelsight/images/left_step_000.png,left,52|54|56|0,-0.014167501613319741,-0.03244090818344897,-0.08877343707594701
gelsight,movement,107,movement/gelsight/images/right_step_053.png|movement/gelsight/images/right_step_055.png|movement/gelsight/images/right_step_057.png|movement/gelsight/images/left_step_001.png,left,53|55|57|1,-0.017828605253486146,-0.018575850880861465,-0.2064622792279461
gelsight,movement,108,movement/gelsight/images/right_step_054.png|movement/gelsight/images/right_step_056.png|movement/gelsight/images/left_step_000.png|movement/gelsight/images/left_step_002.png,left,54|56|0|2,0.0020359198895210234,-0.02313028937196325,-0.38034217654605956
gelsight,movement,109,movement/gelsight/images/right_step_055.png|movement/gelsight/images/right_step_057.png|movement/gelsight/images/left_step_001.png|movement/gelsight/images/left_step_003.png,left,55|57|1|3,0.005945075273864703,-0.009955316981894606,-0.590719540251115
gelsight,movement,110,movement/gelsight/images/right_step_056.png|movement/gelsight/images/left_step_000.png|movement/gelsight/images/left_step_002.png|movement/gelsight/images/left_step_004.png,left,56|0|2|4,0.032677683738294994,-0.03610248060103469,-0.7785016967263285
gelsight,movement,111,movement/gelsight/images/right_step_057.png|movement/gelsight/images/left_step_001.png|movement/gelsight/images/left_step_003.png|movement/gelsight/images/left_step_005.png,left,57|1|3|5,0.0450411899932604,-0.05435816586891254,-1.0575519004258385
gelsight,movement,112,movement/gelsight/images/left_step_000.png|movement/gelsight/images/left_step_002.png|movement/gelsight/images/left_step_004.png|movement/gelsight/images/left_step_006.png,left,0|2|4|6,0.06799790579151777,-0.07831094917475637,-1.2949625196995829
gelsight,movement,113,movement/gelsight/images/left_step_001.png|movement/gelsight/images/left_step_003.png|movement/gelsight/images/left_step_005.png|movement/gelsight/images/left_step_007.png,left,1|3|5|7,0.07429799493425229,-0.06595707160762497,-1.5719361348193637
gelsight,movement,114,movement/gelsight/images/left_step_002.png|movement/gelsight/images/left_step_004.png|movement/gelsight/images/left_step_006.png|movement/gelsight/images/left_step_008.png,left,2|4|6|8,0.03554338005303989,-0.09286534307476133,-1.7298068545927445
gelsight,movement,115,movement/gelsight/images/left_step_003.png|movement/gelsight/images/left_step_005.png|movement/gelsight/images/left_step_007.png|movement/gelsight/images/left_step_009.png,left,3|5|7|9,-0.0040762493803870314,-0.07532154841080235,-1.8530350829939923
gelsight,movement,116,movement/gelsight/images/left_step_004.png|movement/gelsight/images/left_step_006.png|movement/gelsight/images/left_step_008.png|movement/gelsight/images/left_step_010.png,left,4|6|8|10,-0.014054768052593453,-0.04547695717458916,-1.9755073830984768
gelsight,movement,117,movement/gelsight/images/left_step_005.png|movement/gelsight/images/left_step_007.png|movement/gelsight/images/left_step_009.png|movement/gelsight/images/left_step_011.png,left,5|7|9|11,-0.027470155077720076,-0.039545433873126756,-2.073827198735615
gelsight,movement,118,movement/gelsight/images/left_step_006.png|movement/gelsight/images/left_step_008.png|movement/gelsight/images/left_step_010.png|movement/gelsight/images/left_step_012.png,left,6|8|10|12,-0.021040387456512738,-0.04562731354279515,-2.1833198700812217
gelsight,movement,119,movement/gelsight/images/left_step_007.png|movement/gelsight/images/left_step_009.png|movement/gelsight/images/left_step_011.png|movement/gelsight/images/left_step_013.png,left,7|9|11|13,-0.02282352265888654,-0.04216449553753065,-2.2805673456726785
gelsight,movement,120,movement/gelsight/images/left_step_008.png|movement/gelsight/images/left_step_010.png|movement/gelsight/images/left_step_012.png|movement/gelsight/images/left_step_014.png,left,8|10|12|14,-0.022050088093578724,-0.03167111876486184,-2.4059823294836837
gelsight,movement,121,movement/gelsight/images/left_step_009.png|movement/gelsight/images/left_step_011.png|movement/gelsight/images/left_step_013.png|movement/gelsight/images/left_step_015.png,left,9|11|13|15,-0.020145510837544678,-0.032373953418026805,-2.5249956014508457
gelsight,movement,122,movement/gelsight/images/left_step_010.png|movement/gelsight/images/left_step_012.png|movement/gelsight/images/left_step_014.png|movement/gelsight/images/left_step_016.png,left,10|12|14|16,-0.014203553872231753,-0.026285465144389016,-2.6327265428803193
gelsight,movement,123,movement/gelsight/images/left_step_011.png|movement/gelsight/images/left_step_013.png|movement/gelsight/images/left_step_015.png|movement/gelsight/images/left_step_017.png,left,11|13|15|17,-0.019162780913328487,-0.02959701617595334,-2.7447667881783637
gelsight,movement,124,movement/gelsight/images/left_step_012.png|movement/gelsight/images/left_step_014.png|movement/gelsight/images/left_step_016.png|movement/gelsight/images/left_step_018.png,left,12|14|16|18,-0.01152955366153538,-0.0191510803750344,-2.868846217381918
gelsight,movement,125,movement/gelsight/images/left_step_013.png|movement/gelsight/images/left_step_015.png|movement/gelsight/images/left_step_017.png|movement/gelsight/images/left_step_019.png,left,13|15|17|19,0.0008903652152700142,-0.02776668295373677,-2.9521604082128743
gelsight,movement,126,movement/gelsight/images/left_step_014.png|movement/gelsight/images/left_step_016.png|movement/gelsight/images/left_step_018.png|movement/gelsight/images/left_step_020.png,left,14|16|18|20,-0.011718979211577385,-0.020956701803384672,-3.076132459158712
gelsight,movement,127,movement/gelsight/images/left_step_015.png|movement/gelsight/images/left_step_017.png|movement/gelsight/images/left_step_019.png|movement/gelsight/images/left_step_021.png,left,15|17|19|21,0.004060282384498015,-0.01911945333797098,-3.208935343220739
gelsight,movement,128,movement/gelsight/images/left_step_016.png|movement/gelsight/images/left_step_018.png|movement/gelsight/images/left_step_020.png|movement/gelsight/images/left_step_022.png,left,16|18|20|22,-0.0011920151197613166,-0.016408476881027596,-3.3137319397238065
gelsight,movement,129,movement/gelsight/images/left_step_017.png|movement/gelsight/images/left_step_019.png|movement/gelsight/images/left_step_021.png|movement/gelsight/images/left_step_023.png,left,17|19|21|23,0.009497489240980733,-0.01888189628565764,-3.431110346474556
gelsight,movement,130,movement/gelsight/images/left_step_018.png|movement/gelsight/images/left_step_020.png|movement/gelsight/images/left_step_022.png|movement/gelsight/images/left_step_024.png,left,18|20|22|24,-0.00041986775102309526,-0.011510795079164304,-3.5366429118173057
gelsight,movement,131,movement/gelsight/images/left_step_019.png|movement/gelsight/images/left_step_021.png|movement/gelsight/images/left_step_023.png|movement/gelsight/images/left_step_025.png,left,19|21|23|25,0.014777906478536607,-0.02133281851968731,-3.6447765888246697
gelsight,movement,132,movement/gelsight/images/left_step_020.png|movement/gelsight/images/left_step_022.png|movement/gelsight/images/left_step_024.png|movement/gelsight/images/left_step_026.png,left,20|22|24|26,0.010746140955178368,-0.0037598906569865503,-3.7826513587574144
gelsight,movement,133,movement/gelsight/images/left_step_021.png|movement/gelsight/images/left_step_023.png|movement/gelsight/images/left_step_025.png|movement/gelsight/images/left_step_027.png,left,21|23|25|27,0.022731442268976707,-0.009116926518571558,-3.882114299649252
gelsight,movement,134,movement/gelsight/images/left_step_022.png|movement/gelsight/images/left_step_024.png|movement/gelsight/images/left_step_026.png|movement/gelsight/images/left_step_028.png,left,22|24|26|28,0.010333367137315697,-0.007008971856857726,-3.988237161195756
gelsight,movement,135,movement/gelsight/images/left_step_023.png|movement/gelsight/images/left_step_025.png|movement/gelsight/images/left_step_027.png|movement/gelsight/images/left_step_029.png,left,23|25|27|29,0.019994807001725623,-0.010114500651182731,-4.112982395867938
gelsight,movement,136,movement/gelsight/images/left_step_024.png|movement/gelsight/images/left_step_026.png|movement/gelsight/images/left_step_028.png|movement/gelsight/images/left_step_030.png,left,24|26|28|30,0.01877584899970225,-0.007876204699856615,-4.246098835192678
gelsight,movement,137,movement/gelsight/images/left_step_025.png|movement/gelsight/images/left_step_027.png|movement/gelsight/images/left_step_029.png|movement/gelsight/images/left_step_031.png,left,25|27|29|31,0.023159689988907717,-0.009909739758064064,-4.333969686756007
gelsight,movement,138,movement/gelsight/images/left_step_026.png|movement/gelsight/images/left_step_028.png|movement/gelsight/images/left_step_030.png|movement/gelsight/images/left_step_032.png,left,26|28|30|32,0.020788192779287923,-0.0007782025246789448,-4.467364663659904
gelsight,movement,139,movement/gelsight/images/left_step_027.png|movement/gelsight/images/left_step_029.png|movement/gelsight/images/left_step_031.png|movement/gelsight/images/left_step_033.png,left,27|29|31|33,0.03274574781127562,-0.007520075806609808,-4.5931602005515115
gelsight,movement,140,movement/gelsight/images/left_step_028.png|movement/gelsight/images/left_step_030.png|movement/gelsight/images/left_step_032.png|movement/gelsight/images/left_step_034.png,left,28|30|32|34,0.034498671579644924,-0.005555436742488679,-4.72301314076153
gelsight,movement,141,movement/gelsight/images/left_step_029.png|movement/gelsight/images/left_step_031.png|movement/gelsight/images/left_step_033.png|movement/gelsight/images/left_step_035.png,left,29|31|33|35,0.03700846895300988,-0.011459980920802172,-4.807292118164023
gelsight,movement,142,movement/gelsight/images/left_step_030.png|movement/gelsight/images/left_step_032.png|movement/gelsight/images/left_step_034.png|movement/gelsight/images/left_step_036.png,left,30|32|34|36,0.034000716643426604,-0.012412238777115073,-4.922026564804884
gelsight,movement,143,movement/gelsight/images/left_step_031.png|movement/gelsight/images/left_step_033.png|movement/gelsight/images/left_step_035.png|movement/gelsight/images/left_step_037.png,left,31|33|35|37,0.04140389623587029,-0.015635938668804937,-5.033001695025472
gelsight,movement,144,movement/gelsight/images/left_step_032.png|movement/gelsight/images/left_step_034.png|movement/gelsight/images/left_step_036.png|movement/gelsight/images/left_step_038.png,left,32|34|36|38,0.03613434790952169,-0.010558064152142763,-5.169749659125898
